image_id,image_path,class_id,breed
British_Shorthair_123,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\British_Shorthair_123.jpg,10,British_Shorthair
pomeranian_188,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\pomeranian_188.jpg,25,pomeranian
beagle_130,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\beagle_130.jpg,5,beagle
Bombay_108,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Bombay_108.jpg,8,Bombay
Bombay_176,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Bombay_176.jpg,8,Bombay
great_pyrenees_116,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\great_pyrenees_116.jpg,16,great_pyrenees
Sphynx_195,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Sphynx_195.jpg,34,Sphynx
Maine_Coon_167,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Maine_Coon_167.jpg,21,Maine_Coon
boxer_133,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\boxer_133.jpg,9,boxer
Maine_Coon_135,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Maine_Coon_135.jpg,21,Maine_Coon
scottish_terrier_112,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\scottish_terrier_112.jpg,31,scottish_terrier
wheaten_terrier_112,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\wheaten_terrier_112.jpg,36,wheaten_terrier
British_Shorthair_18,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\British_Shorthair_18.jpg,10,British_Shorthair
pug_162,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\pug_162.jpg,26,pug
chihuahua_152,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\chihuahua_152.jpg,11,chihuahua
miniature_pinscher_111,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\miniature_pinscher_111.jpg,22,miniature_pinscher
english_setter_161,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\english_setter_161.jpg,14,english_setter
Bengal_12,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Bengal_12.jpg,6,Bengal
Birman_151,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Birman_151.jpg,7,Birman
beagle_166,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\beagle_166.jpg,5,beagle
german_shorthaired_160,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\german_shorthaired_160.jpg,15,german_shorthaired
english_cocker_spaniel_160,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\english_cocker_spaniel_160.jpg,13,english_cocker_spaniel
saint_bernard_146,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\saint_bernard_146.jpg,29,saint_bernard
basset_hound_142,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\basset_hound_142.jpg,4,basset_hound
British_Shorthair_197,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\British_Shorthair_197.jpg,10,British_Shorthair
great_pyrenees_101,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\great_pyrenees_101.jpg,16,great_pyrenees
Egyptian_Mau_182,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Egyptian_Mau_182.jpg,12,Egyptian_Mau
Siamese_202,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Siamese_202.jpg,33,Siamese
american_pit_bull_terrier_170,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\american_pit_bull_terrier_170.jpg,3,american_pit_bull_terrier
saint_bernard_154,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\saint_bernard_154.jpg,29,saint_bernard
keeshond_105,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\keeshond_105.jpg,19,keeshond
Bengal_144,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Bengal_144.jpg,6,Bengal
havanese_178,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\havanese_178.jpg,17,havanese
Maine_Coon_110,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Maine_Coon_110.jpg,21,Maine_Coon
saint_bernard_140,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\saint_bernard_140.jpg,29,saint_bernard
pug_130,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\pug_130.jpg,26,pug
chihuahua_160,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\chihuahua_160.jpg,11,chihuahua
samoyed_187,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\samoyed_187.jpg,30,samoyed
chihuahua_186,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\chihuahua_186.jpg,11,chihuahua
Sphynx_194,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Sphynx_194.jpg,34,Sphynx
keeshond_17,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\keeshond_17.jpg,19,keeshond
British_Shorthair_110,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\British_Shorthair_110.jpg,10,British_Shorthair
Siamese_115,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Siamese_115.jpg,33,Siamese
pomeranian_158,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\pomeranian_158.jpg,25,pomeranian
beagle_144,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\beagle_144.jpg,5,beagle
english_setter_186,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\english_setter_186.jpg,14,english_setter
Siamese_139,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Siamese_139.jpg,33,Siamese
British_Shorthair_117,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\British_Shorthair_117.jpg,10,British_Shorthair
samoyed_152,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\samoyed_152.jpg,30,samoyed
english_cocker_spaniel_148,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\english_cocker_spaniel_148.jpg,13,english_cocker_spaniel
great_pyrenees_117,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\great_pyrenees_117.jpg,16,great_pyrenees
Ragdoll_170,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Ragdoll_170.jpg,27,Ragdoll
scottish_terrier_107,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\scottish_terrier_107.jpg,31,scottish_terrier
Bengal_153,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Bengal_153.jpg,6,Bengal
wheaten_terrier_100,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\wheaten_terrier_100.jpg,36,wheaten_terrier
english_cocker_spaniel_116,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\english_cocker_spaniel_116.jpg,13,english_cocker_spaniel
miniature_pinscher_131,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\miniature_pinscher_131.jpg,22,miniature_pinscher
wheaten_terrier_140,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\wheaten_terrier_140.jpg,36,wheaten_terrier
english_setter_155,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\english_setter_155.jpg,14,english_setter
basset_hound_115,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\basset_hound_115.jpg,4,basset_hound
american_bulldog_174,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\american_bulldog_174.jpg,2,american_bulldog
great_pyrenees_175,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\great_pyrenees_175.jpg,16,great_pyrenees
Sphynx_141,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Sphynx_141.jpg,34,Sphynx
keeshond_187,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\keeshond_187.jpg,19,keeshond
beagle_100,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\beagle_100.jpg,5,beagle
havanese_170,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\havanese_170.jpg,17,havanese
great_pyrenees_154,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\great_pyrenees_154.jpg,16,great_pyrenees
British_Shorthair_115,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\British_Shorthair_115.jpg,10,British_Shorthair
pug_125,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\pug_125.jpg,26,pug
British_Shorthair_109,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\British_Shorthair_109.jpg,10,British_Shorthair
yorkshire_terrier_148,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\yorkshire_terrier_148.jpg,37,yorkshire_terrier
japanese_chin_122,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\japanese_chin_122.jpg,18,japanese_chin
scottish_terrier_167,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\scottish_terrier_167.jpg,31,scottish_terrier
Maine_Coon_128,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Maine_Coon_128.jpg,21,Maine_Coon
keeshond_163,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\keeshond_163.jpg,19,keeshond
american_bulldog_127,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\american_bulldog_127.jpg,2,american_bulldog
miniature_pinscher_157,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\miniature_pinscher_157.jpg,22,miniature_pinscher
pug_142,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\pug_142.jpg,26,pug
havanese_120,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\havanese_120.jpg,17,havanese
Persian_14,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Persian_14.jpg,24,Persian
staffordshire_bull_terrier_136,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\staffordshire_bull_terrier_136.jpg,35,staffordshire_bull_terrier
japanese_chin_144,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\japanese_chin_144.jpg,18,japanese_chin
Maine_Coon_116,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Maine_Coon_116.jpg,21,Maine_Coon
american_pit_bull_terrier_176,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\american_pit_bull_terrier_176.jpg,3,american_pit_bull_terrier
Egyptian_Mau_109,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Egyptian_Mau_109.jpg,12,Egyptian_Mau
yorkshire_terrier_190,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\yorkshire_terrier_190.jpg,37,yorkshire_terrier
newfoundland_167,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\newfoundland_167.jpg,23,newfoundland
British_Shorthair_183,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\British_Shorthair_183.jpg,10,British_Shorthair
Bengal_154,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Bengal_154.jpg,6,Bengal
yorkshire_terrier_165,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\yorkshire_terrier_165.jpg,37,yorkshire_terrier
pug_173,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\pug_173.jpg,26,pug
chihuahua_153,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\chihuahua_153.jpg,11,chihuahua
great_pyrenees_128,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\great_pyrenees_128.jpg,16,great_pyrenees
Ragdoll_130,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Ragdoll_130.jpg,27,Ragdoll
japanese_chin_154,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\japanese_chin_154.jpg,18,japanese_chin
Siamese_156,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Siamese_156.jpg,33,Siamese
shiba_inu_121,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\shiba_inu_121.jpg,32,shiba_inu
pomeranian_176,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\pomeranian_176.jpg,25,pomeranian
yorkshire_terrier_133,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\yorkshire_terrier_133.jpg,37,yorkshire_terrier
Russian_Blue_185,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Russian_Blue_185.jpg,28,Russian_Blue
beagle_185,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\beagle_185.jpg,5,beagle
saint_bernard_11,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\saint_bernard_11.jpg,29,saint_bernard
scottish_terrier_160,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\scottish_terrier_160.jpg,31,scottish_terrier
japanese_chin_179,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\japanese_chin_179.jpg,18,japanese_chin
Egyptian_Mau_197,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Egyptian_Mau_197.jpg,12,Egyptian_Mau
newfoundland_103,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\newfoundland_103.jpg,23,newfoundland
great_pyrenees_149,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\great_pyrenees_149.jpg,16,great_pyrenees
staffordshire_bull_terrier_183,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\staffordshire_bull_terrier_183.jpg,35,staffordshire_bull_terrier
chihuahua_14,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\chihuahua_14.jpg,11,chihuahua
saint_bernard_173,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\saint_bernard_173.jpg,29,saint_bernard
Maine_Coon_194,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Maine_Coon_194.jpg,21,Maine_Coon
pug_143,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\pug_143.jpg,26,pug
basset_hound_108,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\basset_hound_108.jpg,4,basset_hound
leonberger_144,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\leonberger_144.jpg,20,leonberger
great_pyrenees_183,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\great_pyrenees_183.jpg,16,great_pyrenees
Persian_166,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Persian_166.jpg,24,Persian
Ragdoll_195,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Ragdoll_195.jpg,27,Ragdoll
Bombay_173,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Bombay_173.jpg,8,Bombay
Birman_169,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Birman_169.jpg,7,Birman
Birman_112,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Birman_112.jpg,7,Birman
yorkshire_terrier_176,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\yorkshire_terrier_176.jpg,37,yorkshire_terrier
english_setter_142,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\english_setter_142.jpg,14,english_setter
shiba_inu_156,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\shiba_inu_156.jpg,32,shiba_inu
scottish_terrier_168,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\scottish_terrier_168.jpg,31,scottish_terrier
Ragdoll_152,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Ragdoll_152.jpg,27,Ragdoll
beagle_121,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\beagle_121.jpg,5,beagle
keeshond_114,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\keeshond_114.jpg,19,keeshond
